country,year,sex,age_start,age_width,pop,date,source
switzerland,2016,M,98,1,299,end,pe
switzerland,2016,M,99,Inf,452,end,pe
switzerland,2017,F,0,1,41640,end,pe
switzerland,2017,F,1,1,43084,end,pe
switzerland,2017,F,2,1,42394,end,pe
switzerland,2017,F,3,1,42320,end,pe
switzerland,2017,F,4,1,41412,end,pe
switzerland,2017,F,5,1,41534,end,pe
switzerland,2017,F,6,1,41316,end,pe
switzerland,2017,F,7,1,42223,end,pe
switzerland,2017,F,8,1,41279,end,pe
switzerland,2017,F,9,1,40856,end,pe
switzerland,2017,F,10,1,40350,end,pe
switzerland,2017,F,11,1,39834,end,pe
switzerland,2017,F,12,1,39693,end,pe
switzerland,2017,F,13,1,40019,end,pe
switzerland,2017,F,14,1,39340,end,pe
switzerland,2017,F,15,1,39666,end,pe
switzerland,2017,F,16,1,39772,end,pe
switzerland,2017,F,17,1,42267,end,pe
switzerland,2017,F,18,1,42631,end,pe
switzerland,2017,F,19,1,43793,end,pe
switzerland,2017,F,20,1,44935,end,pe
switzerland,2017,F,21,1,46578,end,pe
switzerland,2017,F,22,1,47093,end,pe
switzerland,2017,F,23,1,48342,end,pe
switzerland,2017,F,24,1,50322,end,pe
switzerland,2017,F,25,1,53720,end,pe
switzerland,2017,F,26,1,55137,end,pe
switzerland,2017,F,27,1,57030,end,pe
switzerland,2017,F,28,1,57454,end,pe
switzerland,2017,F,29,1,59110,end,pe
switzerland,2017,F,30,1,58232,end,pe
switzerland,2017,F,31,1,59415,end,pe
switzerland,2017,F,32,1,59610,end,pe
switzerland,2017,F,33,1,59839,end,pe
switzerland,2017,F,34,1,59194,end,pe
switzerland,2017,F,35,1,60639,end,pe
switzerland,2017,F,36,1,60082,end,pe
switzerland,2017,F,37,1,60118,end,pe
switzerland,2017,F,38,1,58686,end,pe
switzerland,2017,F,39,1,57888,end,pe
switzerland,2017,F,40,1,57776,end,pe
switzerland,2017,F,41,1,57608,end,pe
switzerland,2017,F,42,1,57179,end,pe
switzerland,2017,F,43,1,58120,end,pe
switzerland,2017,F,44,1,58682,end,pe
switzerland,2017,F,45,1,59900,end,pe
switzerland,2017,F,46,1,62130,end,pe
switzerland,2017,F,47,1,62736,end,pe
switzerland,2017,F,48,1,64499,end,pe
switzerland,2017,F,49,1,65644,end,pe
switzerland,2017,F,50,1,66024,end,pe
switzerland,2017,F,51,1,66900,end,pe
switzerland,2017,F,52,1,66537,end,pe
switzerland,2017,F,53,1,67625,end,pe
switzerland,2017,F,54,1,65512,end,pe
switzerland,2017,F,55,1,62746,end,pe
switzerland,2017,F,56,1,60756,end,pe
switzerland,2017,F,57,1,58873,end,pe
switzerland,2017,F,58,1,56966,end,pe
switzerland,2017,F,59,1,54314,end,pe
switzerland,2017,F,60,1,52971,end,pe
switzerland,2017,F,61,1,50952,end,pe
switzerland,2017,F,62,1,49056,end,pe
switzerland,2017,F,63,1,47838,end,pe
switzerland,2017,F,64,1,46126,end,pe
switzerland,2017,F,65,1,45576,end,pe
switzerland,2017,F,66,1,43684,end,pe
switzerland,2017,F,67,1,44636,end,pe
switzerland,2017,F,68,1,43873,end,pe
switzerland,2017,F,69,1,44322,end,pe
switzerland,2017,F,70,1,43437,end,pe
switzerland,2017,F,71,1,43149,end,pe
switzerland,2017,F,72,1,40767,end,pe
switzerland,2017,F,73,1,40194,end,pe
switzerland,2017,F,74,1,38743,end,pe
switzerland,2017,F,75,1,36533,end,pe
switzerland,2017,F,76,1,34279,end,pe
switzerland,2017,F,77,1,31604,end,pe
switzerland,2017,F,78,1,30300,end,pe
switzerland,2017,F,79,1,28925,end,pe
switzerland,2017,F,80,1,27284,end,pe
switzerland,2017,F,81,1,26753,end,pe
switzerland,2017,F,82,1,25745,end,pe
switzerland,2017,F,83,1,24288,end,pe
switzerland,2017,F,84,1,22709,end,pe
switzerland,2017,F,85,1,21258,end,pe
switzerland,2017,F,86,1,19500,end,pe
switzerland,2017,F,87,1,18320,end,pe
switzerland,2017,F,88,1,16009,end,pe
switzerland,2017,F,89,1,14011,end,pe
switzerland,2017,F,90,1,11948,end,pe
switzerland,2017,F,91,1,10291,end,pe
switzerland,2017,F,92,1,8641,end,pe
switzerland,2017,F,93,1,6979,end,pe
switzerland,2017,F,94,1,5339,end,pe
switzerland,2017,F,95,1,3970,end,pe
switzerland,2017,F,96,1,3038,end,pe
switzerland,2017,F,97,1,2029,end,pe
switzerland,2017,F,98,1,1206,end,pe
switzerland,2017,F,99,Inf,2039,end,pe
switzerland,2017,M,0,1,43971,end,pe
switzerland,2017,M,1,1,45122,end,pe
switzerland,2017,M,2,1,45147,end,pe
switzerland,2017,M,3,1,44750,end,pe
switzerland,2017,M,4,1,43903,end,pe
switzerland,2017,M,5,1,44364,end,pe
switzerland,2017,M,6,1,43770,end,pe
switzerland,2017,M,7,1,44012,end,pe
switzerland,2017,M,8,1,43649,end,pe
switzerland,2017,M,9,1,43481,end,pe
switzerland,2017,M,10,1,42417,end,pe
switzerland,2017,M,11,1,42192,end,pe
switzerland,2017,M,12,1,42036,end,pe
switzerland,2017,M,13,1,41726,end,pe
switzerland,2017,M,14,1,41221,end,pe
switzerland,2017,M,15,1,42139,end,pe
switzerland,2017,M,16,1,42505,end,pe
switzerland,2017,M,17,1,45577,end,pe
switzerland,2017,M,18,1,45811,end,pe
switzerland,2017,M,19,1,47278,end,pe
switzerland,2017,M,20,1,48512,end,pe
switzerland,2017,M,21,1,49384,end,pe
switzerland,2017,M,22,1,49648,end,pe
switzerland,2017,M,23,1,51091,end,pe
switzerland,2017,M,24,1,52804,end,pe
switzerland,2017,M,25,1,55400,end,pe
switzerland,2017,M,26,1,57207,end,pe
switzerland,2017,M,27,1,58634,end,pe
switzerland,2017,M,28,1,58751,end,pe
switzerland,2017,M,29,1,60374,end,pe
switzerland,2017,M,30,1,59635,end,pe
switzerland,2017,M,31,1,60388,end,pe
switzerland,2017,M,32,1,60519,end,pe
switzerland,2017,M,33,1,61249,end,pe
switzerland,2017,M,34,1,60814,end,pe
switzerland,2017,M,35,1,61828,end,pe
switzerland,2017,M,36,1,61448,end,pe
switzerland,2017,M,37,1,61685,end,pe
switzerland,2017,M,38,1,59470,end,pe
switzerland,2017,M,39,1,58883,end,pe
switzerland,2017,M,40,1,58801,end,pe
switzerland,2017,M,41,1,57902,end,pe
switzerland,2017,M,42,1,57734,end,pe
switzerland,2017,M,43,1,59169,end,pe
switzerland,2017,M,44,1,59200,end,pe
switzerland,2017,M,45,1,61245,end,pe
switzerland,2017,M,46,1,62637,end,pe
switzerland,2017,M,47,1,63576,end,pe
switzerland,2017,M,48,1,64991,end,pe
switzerland,2017,M,49,1,66238,end,pe
switzerland,2017,M,50,1,66961,end,pe
switzerland,2017,M,51,1,68392,end,pe
switzerland,2017,M,52,1,68652,end,pe
switzerland,2017,M,53,1,69525,end,pe
switzerland,2017,M,54,1,66968,end,pe
switzerland,2017,M,55,1,64252,end,pe
switzerland,2017,M,56,1,61489,end,pe
switzerland,2017,M,57,1,59713,end,pe
switzerland,2017,M,58,1,57460,end,pe
switzerland,2017,M,59,1,55318,end,pe
switzerland,2017,M,60,1,53370,end,pe
switzerland,2017,M,61,1,51601,end,pe
switzerland,2017,M,62,1,48739,end,pe
switzerland,2017,M,63,1,46449,end,pe
switzerland,2017,M,64,1,44271,end,pe
switzerland,2017,M,65,1,43203,end,pe
switzerland,2017,M,66,1,41031,end,pe
switzerland,2017,M,67,1,41845,end,pe
switzerland,2017,M,68,1,40691,end,pe
switzerland,2017,M,69,1,40631,end,pe
switzerland,2017,M,70,1,39793,end,pe
switzerland,2017,M,71,1,39228,end,pe
switzerland,2017,M,72,1,37329,end,pe
switzerland,2017,M,73,1,35854,end,pe
switzerland,2017,M,74,1,33867,end,pe
switzerland,2017,M,75,1,31821,end,pe
switzerland,2017,M,76,1,28671,end,pe
switzerland,2017,M,77,1,25369,end,pe
switzerland,2017,M,78,1,24119,end,pe
switzerland,2017,M,79,1,22555,end,pe
switzerland,2017,M,80,1,20886,end,pe
switzerland,2017,M,81,1,19637,end,pe
switzerland,2017,M,82,1,18413,end,pe
switzerland,2017,M,83,1,16761,end,pe
switzerland,2017,M,84,1,14721,end,pe
switzerland,2017,M,85,1,13466,end,pe
switzerland,2017,M,86,1,11738,end,pe
switzerland,2017,M,87,1,10121,end,pe
switzerland,2017,M,88,1,8467,end,pe
switzerland,2017,M,89,1,7007,end,pe
switzerland,2017,M,90,1,5578,end,pe
switzerland,2017,M,91,1,4508,end,pe
switzerland,2017,M,92,1,3487,end,pe
switzerland,2017,M,93,1,2568,end,pe
switzerland,2017,M,94,1,1948,end,pe
switzerland,2017,M,95,1,1324,end,pe
switzerland,2017,M,96,1,960,end,pe
switzerland,2017,M,97,1,599,end,pe
switzerland,2017,M,98,1,342,end,pe
switzerland,2017,M,99,Inf,448,end,pe
switzerland,2018,F,0,1,42048,end,pe
switzerland,2018,F,1,1,42518,end,pe
switzerland,2018,F,2,1,43356,end,pe
switzerland,2018,F,3,1,42603,end,pe
switzerland,2018,F,4,1,42603,end,pe
switzerland,2018,F,5,1,41709,end,pe
switzerland,2018,F,6,1,41902,end,pe
switzerland,2018,F,7,1,41615,end,pe
switzerland,2018,F,8,1,42566,end,pe
switzerland,2018,F,9,1,41505,end,pe
switzerland,2018,F,10,1,41183,end,pe
switzerland,2018,F,11,1,40623,end,pe
switzerland,2018,F,12,1,40071,end,pe
switzerland,2018,F,13,1,39945,end,pe
switzerland,2018,F,14,1,40245,end,pe
switzerland,2018,F,15,1,39585,end,pe
switzerland,2018,F,16,1,39957,end,pe
switzerland,2018,F,17,1,40070,end,pe
switzerland,2018,F,18,1,42997,end,pe
switzerland,2018,F,19,1,43327,end,pe
switzerland,2018,F,20,1,44291,end,pe
switzerland,2018,F,21,1,45423,end,pe
switzerland,2018,F,22,1,47225,end,pe
switzerland,2018,F,23,1,47964,end,pe
switzerland,2018,F,24,1,49442,end,pe
switzerland,2018,F,25,1,51598,end,pe
switzerland,2018,F,26,1,55168,end,pe
switzerland,2018,F,27,1,56541,end,pe
switzerland,2018,F,28,1,58352,end,pe
switzerland,2018,F,29,1,58675,end,pe
switzerland,2018,F,30,1,60163,end,pe
switzerland,2018,F,31,1,59157,end,pe
switzerland,2018,F,32,1,60169,end,pe
switzerland,2018,F,33,1,60370,end,pe
switzerland,2018,F,34,1,60479,end,pe
switzerland,2018,F,35,1,59846,end,pe
switzerland,2018,F,36,1,61171,end,pe
switzerland,2018,F,37,1,60541,end,pe
switzerland,2018,F,38,1,60609,end,pe
switzerland,2018,F,39,1,59138,end,pe
switzerland,2018,F,40,1,58211,end,pe
switzerland,2018,F,41,1,58031,end,pe
switzerland,2018,F,42,1,57949,end,pe
switzerland,2018,F,43,1,57506,end,pe
switzerland,2018,F,44,1,58369,end,pe
switzerland,2018,F,45,1,58906,end,pe
switzerland,2018,F,46,1,60116,end,pe
switzerland,2018,F,47,1,62236,end,pe
switzerland,2018,F,48,1,62842,end,pe
switzerland,2018,F,49,1,64600,end,pe
switzerland,2018,F,50,1,65692,end,pe
switzerland,2018,F,51,1,65934,end,pe
switzerland,2018,F,52,1,66787,end,pe
switzerland,2018,F,53,1,66407,end,pe
switzerland,2018,F,54,1,67432,end,pe
switzerland,2018,F,55,1,65236,end,pe
switzerland,2018,F,56,1,62498,end,pe
switzerland,2018,F,57,1,60387,end,pe
switzerland,2018,F,58,1,58422,end,pe
switzerland,2018,F,59,1,56489,end,pe
switzerland,2018,F,60,1,53801,end,pe
switzerland,2018,F,61,1,52458,end,pe
switzerland,2018,F,62,1,50431,end,pe
switzerland,2018,F,63,1,48529,end,pe
switzerland,2018,F,64,1,47137,end,pe
switzerland,2018,F,65,1,45544,end,pe
switzerland,2018,F,66,1,45066,end,pe
switzerland,2018,F,67,1,43233,end,pe
switzerland,2018,F,68,1,44169,end,pe
switzerland,2018,F,69,1,43423,end,pe
switzerland,2018,F,70,1,43861,end,pe
switzerland,2018,F,71,1,42945,end,pe
switzerland,2018,F,72,1,42609,end,pe
switzerland,2018,F,73,1,40246,end,pe
switzerland,2018,F,74,1,39607,end,pe
switzerland,2018,F,75,1,38117,end,pe
switzerland,2018,F,76,1,35919,end,pe
switzerland,2018,F,77,1,33611,end,pe
switzerland,2018,F,78,1,30898,end,pe
switzerland,2018,F,79,1,29566,end,pe
switzerland,2018,F,80,1,28164,end,pe
switzerland,2018,F,81,1,26414,end,pe
switzerland,2018,F,82,1,25761,end,pe
switzerland,2018,F,83,1,24603,end,pe
switzerland,2018,F,84,1,23080,end,pe
switzerland,2018,F,85,1,21402,end,pe
switzerland,2018,F,86,1,19842,end,pe
switzerland,2018,F,87,1,17947,end,pe
switzerland,2018,F,88,1,16665,end,pe
switzerland,2018,F,89,1,14342,end,pe
switzerland,2018,F,90,1,12352,end,pe
switzerland,2018,F,91,1,10357,end,pe
switzerland,2018,F,92,1,8692,end,pe
switzerland,2018,F,93,1,7102,end,pe
switzerland,2018,F,94,1,5633,end,pe
switzerland,2018,F,95,1,4199,end,pe
switzerland,2018,F,96,1,3036,end,pe
switzerland,2018,F,97,1,2257,end,pe
switzerland,2018,F,98,1,1423,end,pe
switzerland,2018,F,99,Inf,2165,end,pe
switzerland,2018,M,0,1,44120,end,pe
switzerland,2018,M,1,1,44733,end,pe
switzerland,2018,M,2,1,45448,end,pe
switzerland,2018,M,3,1,45394,end,pe
switzerland,2018,M,4,1,45057,end,pe
switzerland,2018,M,5,1,44093,end,pe
switzerland,2018,M,6,1,44615,end,pe
switzerland,2018,M,7,1,44044,end,pe
switzerland,2018,M,8,1,44287,end,pe
switzerland,2018,M,9,1,43968,end,pe
switzerland,2018,M,10,1,43835,end,pe
switzerland,2018,M,11,1,42773,end,pe
switzerland,2018,M,12,1,42469,end,pe
switzerland,2018,M,13,1,42395,end,pe
switzerland,2018,M,14,1,42023,end,pe
switzerland,2018,M,15,1,41586,end,pe
switzerland,2018,M,16,1,42473,end,pe
switzerland,2018,M,17,1,42814,end,pe
switzerland,2018,M,18,1,46307,end,pe
switzerland,2018,M,19,1,46596,end,pe
switzerland,2018,M,20,1,47554,end,pe
switzerland,2018,M,21,1,48957,end,pe
switzerland,2018,M,22,1,50081,end,pe
switzerland,2018,M,23,1,50511,end,pe
switzerland,2018,M,24,1,51997,end,pe
switzerland,2018,M,25,1,53919,end,pe
switzerland,2018,M,26,1,56722,end,pe
switzerland,2018,M,27,1,58484,end,pe
switzerland,2018,M,28,1,59880,end,pe
switzerland,2018,M,29,1,59949,end,pe
switzerland,2018,M,30,1,61388,end,pe
switzerland,2018,M,31,1,60494,end,pe
switzerland,2018,M,32,1,61146,end,pe
switzerland,2018,M,33,1,61322,end,pe
switzerland,2018,M,34,1,61802,end,pe
switzerland,2018,M,35,1,61360,end,pe
switzerland,2018,M,36,1,62311,end,pe
switzerland,2018,M,37,1,61944,end,pe
switzerland,2018,M,38,1,61993,end,pe
switzerland,2018,M,39,1,59793,end,pe
switzerland,2018,M,40,1,59177,end,pe
switzerland,2018,M,41,1,59039,end,pe
switzerland,2018,M,42,1,58143,end,pe
switzerland,2018,M,43,1,57972,end,pe
switzerland,2018,M,44,1,59386,end,pe
switzerland,2018,M,45,1,59277,end,pe
switzerland,2018,M,46,1,61358,end,pe
switzerland,2018,M,47,1,62729,end,pe
switzerland,2018,M,48,1,63566,end,pe
switzerland,2018,M,49,1,65019,end,pe
switzerland,2018,M,50,1,66213,end,pe
switzerland,2018,M,51,1,66878,end,pe
switzerland,2018,M,52,1,68161,end,pe
switzerland,2018,M,53,1,68436,end,pe
switzerland,2018,M,54,1,69206,end,pe
switzerland,2018,M,55,1,66598,end,pe
switzerland,2018,M,56,1,63840,end,pe
switzerland,2018,M,57,1,61134,end,pe
switzerland,2018,M,58,1,59205,end,pe
switzerland,2018,M,59,1,56923,end,pe
switzerland,2018,M,60,1,54371,end,pe
switzerland,2018,M,61,1,52528,end,pe
switzerland,2018,M,62,1,50839,end,pe
switzerland,2018,M,63,1,47854,end,pe
switzerland,2018,M,64,1,45581,end,pe
switzerland,2018,M,65,1,43000,end,pe
switzerland,2018,M,66,1,42196,end,pe
switzerland,2018,M,67,1,40292,end,pe
switzerland,2018,M,68,1,41130,end,pe
switzerland,2018,M,69,1,39943,end,pe
switzerland,2018,M,70,1,39833,end,pe
switzerland,2018,M,71,1,39042,end,pe
switzerland,2018,M,72,1,38432,end,pe
switzerland,2018,M,73,1,36497,end,pe
switzerland,2018,M,74,1,35044,end,pe
switzerland,2018,M,75,1,32956,end,pe
switzerland,2018,M,76,1,31009,end,pe
switzerland,2018,M,77,1,27824,end,pe
switzerland,2018,M,78,1,24442,end,pe
switzerland,2018,M,79,1,23195,end,pe
switzerland,2018,M,80,1,21559,end,pe
switzerland,2018,M,81,1,19839,end,pe
switzerland,2018,M,82,1,18541,end,pe
switzerland,2018,M,83,1,17303,end,pe
switzerland,2018,M,84,1,15568,end,pe
switzerland,2018,M,85,1,13541,end,pe
switzerland,2018,M,86,1,12236,end,pe
switzerland,2018,M,87,1,10540,end,pe
switzerland,2018,M,88,1,8995,end,pe
switzerland,2018,M,89,1,7306,end,pe
switzerland,2018,M,90,1,5909,end,pe
switzerland,2018,M,91,1,4590,end,pe
switzerland,2018,M,92,1,3612,end,pe
switzerland,2018,M,93,1,2759,end,pe
switzerland,2018,M,94,1,1953,end,pe
switzerland,2018,M,95,1,1470,end,pe
switzerland,2018,M,96,1,935,end,pe
switzerland,2018,M,97,1,666,end,pe
switzerland,2018,M,98,1,405,end,pe
switzerland,2018,M,99,Inf,489,end,pe
switzerland,2019,F,0,1,41218,end,pe
switzerland,2019,F,1,1,42814,end,pe
switzerland,2019,F,2,1,42751,end,pe
switzerland,2019,F,3,1,43519,end,pe
switzerland,2019,F,4,1,42850,end,pe
switzerland,2019,F,5,1,42876,end,pe
switzerland,2019,F,6,1,41960,end,pe
switzerland,2019,F,7,1,42175,end,pe
switzerland,2019,F,8,1,41911,end,pe
switzerland,2019,F,9,1,42829,end,pe
switzerland,2019,F,10,1,41856,end,pe
switzerland,2019,F,11,1,41486,end,pe
switzerland,2019,F,12,1,40902,end,pe
switzerland,2019,F,13,1,40380,end,pe
switzerland,2019,F,14,1,40235,end,pe
switzerland,2019,F,15,1,40485,end,pe
switzerland,2019,F,16,1,39744,end,pe
switzerland,2019,F,17,1,40184,end,pe
switzerland,2019,F,18,1,40714,end,pe
switzerland,2019,F,19,1,43597,end,pe
switzerland,2019,F,20,1,43884,end,pe
switzerland,2019,F,21,1,44786,end,pe
switzerland,2019,F,22,1,46272,end,pe
switzerland,2019,F,23,1,48213,end,pe
switzerland,2019,F,24,1,49121,end,pe
switzerland,2019,F,25,1,50818,end,pe
switzerland,2019,F,26,1,53134,end,pe
switzerland,2019,F,27,1,56690,end,pe
switzerland,2019,F,28,1,58005,end,pe
switzerland,2019,F,29,1,59551,end,pe
switzerland,2019,F,30,1,59840,end,pe
switzerland,2019,F,31,1,61235,end,pe
switzerland,2019,F,32,1,60048,end,pe
switzerland,2019,F,33,1,60953,end,pe
switzerland,2019,F,34,1,60983,end,pe
switzerland,2019,F,35,1,61003,end,pe
switzerland,2019,F,36,1,60478,end,pe
switzerland,2019,F,37,1,61738,end,pe
switzerland,2019,F,38,1,61013,end,pe
switzerland,2019,F,39,1,61036,end,pe
switzerland,2019,F,40,1,59508,end,pe
switzerland,2019,F,41,1,58584,end,pe
switzerland,2019,F,42,1,58336,end,pe
switzerland,2019,F,43,1,58227,end,pe
switzerland,2019,F,44,1,57784,end,pe
switzerland,2019,F,45,1,58582,end,pe
switzerland,2019,F,46,1,59124,end,pe
switzerland,2019,F,47,1,60321,end,pe
switzerland,2019,F,48,1,62382,end,pe
switzerland,2019,F,49,1,62928,end,pe
switzerland,2019,F,50,1,64584,end,pe
switzerland,2019,F,51,1,65662,end,pe
switzerland,2019,F,52,1,65867,end,pe
switzerland,2019,F,53,1,66678,end,pe
switzerland,2019,F,54,1,66142,end,pe
switzerland,2019,F,55,1,67180,end,pe
switzerland,2019,F,56,1,64980,end,pe
switzerland,2019,F,57,1,62225,end,pe
switzerland,2019,F,58,1,60002,end,pe
switzerland,2019,F,59,1,57957,end,pe
switzerland,2019,F,60,1,56019,end,pe
switzerland,2019,F,61,1,53315,end,pe
switzerland,2019,F,62,1,51898,end,pe
switzerland,2019,F,63,1,49939,end,pe
switzerland,2019,F,64,1,47863,end,pe
switzerland,2019,F,65,1,46552,end,pe
switzerland,2019,F,66,1,45025,end,pe
switzerland,2019,F,67,1,44665,end,pe
switzerland,2019,F,68,1,42808,end,pe
switzerland,2019,F,69,1,43718,end,pe
switzerland,2019,F,70,1,42955,end,pe
switzerland,2019,F,71,1,43356,end,pe
switzerland,2019,F,72,1,42389,end,pe
switzerland,2019,F,73,1,42000,end,pe
switzerland,2019,F,74,1,39697,end,pe
switzerland,2019,F,75,1,39012,end,pe
switzerland,2019,F,76,1,37432,end,pe
switzerland,2019,F,77,1,35262,end,pe
switzerland,2019,F,78,1,32895,end,pe
switzerland,2019,F,79,1,30137,end,pe
switzerland,2019,F,80,1,28797,end,pe
switzerland,2019,F,81,1,27221,end,pe
switzerland,2019,F,82,1,25489,end,pe
switzerland,2019,F,83,1,24624,end,pe
switzerland,2019,F,84,1,23404,end,pe
switzerland,2019,F,85,1,21812,end,pe
switzerland,2019,F,86,1,20007,end,pe
switzerland,2019,F,87,1,18334,end,pe
switzerland,2019,F,88,1,16370,end,pe
switzerland,2019,F,89,1,14982,end,pe
switzerland,2019,F,90,1,12647,end,pe
switzerland,2019,F,91,1,10763,end,pe
switzerland,2019,F,92,1,8765,end,pe
switzerland,2019,F,93,1,7179,end,pe
switzerland,2019,F,94,1,5677,end,pe
switzerland,2019,F,95,1,4466,end,pe
switzerland,2019,F,96,1,3200,end,pe
switzerland,2019,F,97,1,2212,end,pe
switzerland,2019,F,98,1,1618,end,pe
switzerland,2019,F,99,Inf,2326,end,pe
switzerland,2019,M,0,1,43282,end,pe
switzerland,2019,M,1,1,44960,end,pe
switzerland,2019,M,2,1,45078,end,pe
switzerland,2019,M,3,1,45625,end,pe
switzerland,2019,M,4,1,45598,end,pe
switzerland,2019,M,5,1,45329,end,pe
switzerland,2019,M,6,1,44392,end,pe
switzerland,2019,M,7,1,44917,end,pe
switzerland,2019,M,8,1,44356,end,pe
switzerland,2019,M,9,1,44603,end,pe
switzerland,2019,M,10,1,44245,end,pe
switzerland,2019,M,11,1,44238,end,pe
switzerland,2019,M,12,1,43099,end,pe
switzerland,2019,M,13,1,42779,end,pe
switzerland,2019,M,14,1,42655,end,pe
switzerland,2019,M,15,1,42371,end,pe
switzerland,2019,M,16,1,41893,end,pe
switzerland,2019,M,17,1,42766,end,pe
switzerland,2019,M,18,1,43493,end,pe
switzerland,2019,M,19,1,47033,end,pe
switzerland,2019,M,20,1,46934,end,pe
switzerland,2019,M,21,1,47882,end,pe
switzerland,2019,M,22,1,49802,end,pe
switzerland,2019,M,23,1,51033,end,pe
switzerland,2019,M,24,1,51576,end,pe
switzerland,2019,M,25,1,53122,end,pe
switzerland,2019,M,26,1,55240,end,pe
switzerland,2019,M,27,1,58087,end,pe
switzerland,2019,M,28,1,59961,end,pe
switzerland,2019,M,29,1,61239,end,pe
switzerland,2019,M,30,1,61111,end,pe
switzerland,2019,M,31,1,62484,end,pe
switzerland,2019,M,32,1,61435,end,pe
switzerland,2019,M,33,1,62022,end,pe
switzerland,2019,M,34,1,61970,end,pe
switzerland,2019,M,35,1,62347,end,pe
switzerland,2019,M,36,1,61937,end,pe
switzerland,2019,M,37,1,62794,end,pe
switzerland,2019,M,38,1,62417,end,pe
switzerland,2019,M,39,1,62332,end,pe
switzerland,2019,M,40,1,60164,end,pe
switzerland,2019,M,41,1,59628,end,pe
switzerland,2019,M,42,1,59324,end,pe
switzerland,2019,M,43,1,58398,end,pe
switzerland,2019,M,44,1,58203,end,pe
switzerland,2019,M,45,1,59588,end,pe
switzerland,2019,M,46,1,59455,end,pe
switzerland,2019,M,47,1,61430,end,pe
switzerland,2019,M,48,1,62831,end,pe
switzerland,2019,M,49,1,63528,end,pe
switzerland,2019,M,50,1,64904,end,pe
switzerland,2019,M,51,1,66106,end,pe
switzerland,2019,M,52,1,66713,end,pe
switzerland,2019,M,53,1,67969,end,pe
switzerland,2019,M,54,1,68192,end,pe
switzerland,2019,M,55,1,68796,end,pe
switzerland,2019,M,56,1,66176,end,pe
switzerland,2019,M,57,1,63450,end,pe
switzerland,2019,M,58,1,60625,end,pe
switzerland,2019,M,59,1,58629,end,pe
switzerland,2019,M,60,1,55947,end,pe
switzerland,2019,M,61,1,53605,end,pe
switzerland,2019,M,62,1,51746,end,pe
switzerland,2019,M,63,1,49948,end,pe
switzerland,2019,M,64,1,47067,end,pe
switzerland,2019,M,65,1,44258,end,pe
switzerland,2019,M,66,1,42058,end,pe
switzerland,2019,M,67,1,41462,end,pe
switzerland,2019,M,68,1,39608,end,pe
switzerland,2019,M,69,1,40458,end,pe
switzerland,2019,M,70,1,39204,end,pe
switzerland,2019,M,71,1,39068,end,pe
switzerland,2019,M,72,1,38232,end,pe
switzerland,2019,M,73,1,37524,end,pe
switzerland,2019,M,74,1,35666,end,pe
switzerland,2019,M,75,1,34150,end,pe
switzerland,2019,M,76,1,32065,end,pe
switzerland,2019,M,77,1,30068,end,pe
switzerland,2019,M,78,1,26897,end,pe
switzerland,2019,M,79,1,23509,end,pe
switzerland,2019,M,80,1,22206,end,pe
switzerland,2019,M,81,1,20569,end,pe
switzerland,2019,M,82,1,18751,end,pe
switzerland,2019,M,83,1,17363,end,pe
switzerland,2019,M,84,1,16089,end,pe
switzerland,2019,M,85,1,14317,end,pe
switzerland,2019,M,86,1,12371,end,pe
switzerland,2019,M,87,1,10943,end,pe
switzerland,2019,M,88,1,9315,end,pe
switzerland,2019,M,89,1,7827,end,pe
switzerland,2019,M,90,1,6198,end,pe
switzerland,2019,M,91,1,4931,end,pe
switzerland,2019,M,92,1,3705,end,pe
switzerland,2019,M,93,1,2892,end,pe
switzerland,2019,M,94,1,2128,end,pe
switzerland,2019,M,95,1,1468,end,pe
switzerland,2019,M,96,1,1049,end,pe
switzerland,2019,M,97,1,648,end,pe
switzerland,2019,M,98,1,455,end,pe
switzerland,2019,M,99,Inf,552,end,pe
switzerland,2020,F,0,1,40880,end,pe
switzerland,2020,F,1,1,42074,end,pe
switzerland,2020,F,2,1,43073,end,pe
switzerland,2020,F,3,1,42982,end,pe
switzerland,2020,F,4,1,43841,end,pe
switzerland,2020,F,5,1,43139,end,pe
switzerland,2020,F,6,1,43156,end,pe
switzerland,2020,F,7,1,42302,end,pe
switzerland,2020,F,8,1,42467,end,pe
switzerland,2020,F,9,1,42212,end,pe
switzerland,2020,F,10,1,43152,end,pe
switzerland,2020,F,11,1,42182,end,pe
switzerland,2020,F,12,1,41787,end,pe
switzerland,2020,F,13,1,41140,end,pe
switzerland,2020,F,14,1,40645,end,pe
switzerland,2020,F,15,1,40533,end,pe
switzerland,2020,F,16,1,40778,end,pe
switzerland,2020,F,17,1,39985,end,pe
switzerland,2020,F,18,1,41021,end,pe
switzerland,2020,F,19,1,41485,end,pe
switzerland,2020,F,20,1,44123,end,pe
switzerland,2020,F,21,1,44355,end,pe
switzerland,2020,F,22,1,45699,end,pe
switzerland,2020,F,23,1,47405,end,pe
switzerland,2020,F,24,1,49572,end,pe
switzerland,2020,F,25,1,50595,end,pe
switzerland,2020,F,26,1,52318,end,pe
switzerland,2020,F,27,1,54704,end,pe
switzerland,2020,F,28,1,58153,end,pe
switzerland,2020,F,29,1,59283,end,pe
switzerland,2020,F,30,1,60897,end,pe
switzerland,2020,F,31,1,60932,end,pe
switzerland,2020,F,32,1,62251,end,pe
